Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:02XDCHAbHzS5GR4BaAEO3I,"Charteroak Foundation","Beacons of Ancestorship","Tortoise",2009-06-23,307466,15,false,iuhsxfr9lgr7g9f2o7m6xp1zt,2024-04-23T23:05:10Z,"post-rock,math rock,krautrock,slowcore","Thrill Jockey",0.388,0.678,2,-7.69,1,0.0316,0.0461,0.766,0.105,0.112,131.52,4
spotify:track:5Dm1vobU41ZjOcwN3kpv8Y,"Desert Storm","Saint Dymphna","Gang Gang Dance",2008-10-21,309986,6,false,iuhsxfr9lgr7g9f2o7m6xp1zt,2024-04-23T23:05:33Z,"neo-psychedelic","The Social Registry",0.401,0.868,2,-5.661,0,0.116,0.0215,0.00157,0.0934,0.238,131.249,4
spotify:track:5uXAEbKJ7MBn9uP3KyduYJ,"Swung From the Gutters","TNT","Tortoise",1998-03-10,352706,36,false,iuhsxfr9lgr7g9f2o7m6xp1zt,2024-04-23T23:05:34Z,"post-rock,math rock,krautrock,slowcore","Thrill Jockey",0.49,0.471,1,-15.886,1,0.0457,0.461,0.919,0.114,0.325,131.325,4
spotify:track:3M9Wu7Ub2OrQjGWQ8wRHeH,"Race : In","Mirrored","Battles",2007-05-14,290786,31,false,iuhsxfr9lgr7g9f2o7m6xp1zt,2024-04-23T23:05:35Z,"math rock,post-rock","Warp Records",0.332,0.982,9,-5.656,0,0.0397,0.0282,0.472,0.221,0.726,96.189,4
spotify:track:3gmN0Id50MR2L3wUt1X8Ke,"Prime Audio Soup","Actual Sounds & Voices","Meat Beat Manifesto",1998-01-01,377800,20,false,iuhsxfr9lgr7g9f2o7m6xp1zt,2024-04-23T23:06:09Z,"industrial,big beat,acid house,trip hop,idm,ebm,musique concrète,breakbeat","Interscope",0.583,0.919,1,-6.156,1,0.0436,0.000158,0.598,0.28,0.5,125.983,4
spotify:track:38HZqhWJfARrWSeZohdRJO,"Luminol","Answers Come In Dreams","Meat Beat Manifesto",2010-10-12,364546,5,false,iuhsxfr9lgr7g9f2o7m6xp1zt,2024-04-23T23:06:31Z,"industrial,big beat,acid house,trip hop,idm,ebm,musique concrète,breakbeat","MBM Records",0.755,0.531,8,-7.679,0,0.0572,0.185,0.829,0.0859,0.277,131.999,4
spotify:track:2Qq8SUaEmyXcOC5aFJjGMY,"Mnemonic","Answers Come In Dreams","Meat Beat Manifesto",2010-10-12,358213,4,false,iuhsxfr9lgr7g9f2o7m6xp1zt,2024-04-23T23:06:40Z,"industrial,big beat,acid house,trip hop,idm,ebm,musique concrète,breakbeat","MBM Records",0.808,0.767,1,-7.842,1,0.0528,0.000239,0.389,0.157,0.305,103.994,4
spotify:track:5DBOJG7dMkJJE3bDafHigv,"# Zero","Answers Come In Dreams","Meat Beat Manifesto",2010-10-12,276506,3,false,iuhsxfr9lgr7g9f2o7m6xp1zt,2024-04-23T23:06:46Z,"industrial,big beat,acid house,trip hop,idm,ebm,musique concrète,breakbeat","MBM Records",0.755,0.85,11,-10.356,0,0.0418,0.152,0.922,0.128,0.224,143.002,4
spotify:track:5xJoGkRr0RNMnbIrULwR2u,"Quietus","Answers Come In Dreams","Meat Beat Manifesto",2010-10-12,393240,3,false,iuhsxfr9lgr7g9f2o7m6xp1zt,2024-04-23T23:06:55Z,"industrial,big beat,acid house,trip hop,idm,ebm,musique concrète,breakbeat","MBM Records",0.709,0.5,1,-7.98,1,0.0299,0.00713,0.832,0.468,0.415,112.015,4
spotify:track:1Gee6CEIRtmpR9F5j8G7mT,"Token Words","Answers Come In Dreams","Meat Beat Manifesto",2010-10-12,408013,3,false,iuhsxfr9lgr7g9f2o7m6xp1zt,2024-04-23T23:07:02Z,"industrial,big beat,acid house,trip hop,idm,ebm,musique concrète,breakbeat","MBM Records",0.23,0.279,4,-24.562,1,0.15,0.982,0.812,0.108,0.0394,69.374,4
spotify:track:0DygpUb4I1gHS0DiahOzMi,"Waterphone","Answers Come In Dreams","Meat Beat Manifesto",2010-10-12,562733,4,false,iuhsxfr9lgr7g9f2o7m6xp1zt,2024-04-23T23:07:08Z,"industrial,big beat,acid house,trip hop,idm,ebm,musique concrète,breakbeat","MBM Records",0.79,0.685,8,-8.339,1,0.0672,0.0428,0.418,0.161,0.367,124.012,4
spotify:track:7amrjqVk9djMn2XpKjCFWn,"10130","Answers Come In Dreams","Meat Beat Manifesto",2010-10-12,62146,2,false,iuhsxfr9lgr7g9f2o7m6xp1zt,2024-04-23T23:07:14Z,"industrial,big beat,acid house,trip hop,idm,ebm,musique concrète,breakbeat","MBM Records",0.641,0.824,0,-8.749,1,0.095,0.00741,0.43,0.088,0.857,120.047,4
